data;fatturato;settore
05/03/15;13414.4;Running
05/03/15;2768.02;Sci
05/03/15;9308.62;Snowboard
05/03/15;562.17;Tennis
05/03/15;1594.01;Trekking
06/03/15;442.1;Basket
06/03/15;6757.28;Calcio
06/03/15;14104.7;Casual
06/03/15;8566.88;Fitness
06/03/15;864.55;Pesca
06/03/15;1307.74;Sci
06/03/15;5591.72;Snowboard
06/03/15;392.98;Trekking
07/03/15;3949.14;Calcio
07/03/15;16490.94;Casual
07/03/15;9355.97;Fitness
07/03/15;4271.98;Pesca
07/03/15;5417.07;Running
07/03/15;7114.5;Sci
08/03/15;1102.52;Basket
08/03/15;10493.01;Calcio
08/03/15;23877.66;Casual
08/03/15;489.04;Ciclismo
08/03/15;10831.4;Fitness
08/03/15;570.36;Nuoto
08/03/15;11892.03;Pesca
08/03/15;3359.4;Running
08/03/15;1506.41;Sci
08/03/15;2672.51;Trekking
09/03/15;859.64;Arti marziali
09/03/15;3919.94;Calcio
09/03/15;28779.62;Casual
09/03/15;16568.03;Fitness
09/03/15;1127.35;Pattini
09/03/15;30913.98;Pesca
09/03/15;215.59;Ping-pong
09/03/15;8357.56;Running
09/03/15;5050.29;Sci
09/03/15;3247.51;Snowboard
09/03/15;816.52;Tennis
09/03/15;2044.7;Trekking
10/03/15;7891.72;Calcio
10/03/15;40749.97;Casual
10/03/15;18023.82;Fitness
10/03/15;354.77;Mare
10/03/15;13849.4;Pesca
10/03/15;3840.25;Running
10/03/15;2742.65;Sci
10/03/15;1239.78;Trekking
11/03/15;1277.17;Arti marziali
11/03/15;2406.98;Basket
11/03/15;16324.88;Calcio
11/03/15;25324.44;Casual
11/03/15;11926.55;Fitness
11/03/15;8760.64;Pesca
11/03/15;3670.51;Running
11/03/15;1760.21;Sci
11/03/15;503.5;Trekking
12/03/15;982.44;Basket
12/03/15;9890.17;Calcio
12/03/15;21073.61;Casual
12/03/15;1008.64;Ciclismo
12/03/15;15953.6;Fitness
12/03/15;529.43;Mare
12/03/15;1468.75;Nuoto
12/03/15;9688.5;Pesca
12/03/15;10026.35;Running
12/03/15;13741.33;Sci
12/03/15;3247.51;Snowboard
13/03/15;614.03;Basket
13/03/15;5521.04;Calcio
13/03/15;22990.87;Casual
13/03/15;1659.23;Ciclismo
13/03/15;7509.39;Fitness
13/03/15;818.97;Mare
13/03/15;121.44;Nuoto
13/03/15;14296.69;Pesca
13/03/15;11983.31;Running
13/03/15;2521.6;Sci
13/03/15;934.68;Tennis
13/03/15;666.69;Trekking
13/03/15;1241.7;Volley
14/03/15;614.03;Basket
14/03/15;8368.21;Calcio
14/03/15;13087.87;Casual
14/03/15;4751.46;Fitness
14/03/15;571.73;Mare
14/03/15;675.43;Pesca
14/03/15;977.53;Rugby
14/03/15;7876.44;Running
14/03/15;33381.67;Sci
15/03/15;11959.02;Calcio
15/03/15;12224.69;Casual
15/03/15;9521.34;Fitness
15/03/15;1242.79;Mare
15/03/15;734.37;Nuoto
15/03/15;16658.91;Pesca
15/03/15;1951.24;Running
15/03/15;44769.25;Sci
15/03/15;2038.56;Snowboard
15/03/15;1239.78;Trekking
16/03/15;20955.99;Calcio
16/03/15;18702.66;Casual
16/03/15;7534.77;Fitness
16/03/15;529.43;Mare
16/03/15;859.64;Nuoto
16/03/15;8145.52;Pesca
16/03/15;5587.08;Running
16/03/15;8378.03;Sci
16/03/15;4470.1;Snowboard
16/03/15;857.18;Tennis
16/03/15;1432.73;Trekking
17/03/15;144.91;Arceria
17/03/15;11911.54;Calcio
17/03/15;16114.2;Casual
17/03/15;5189.47;Fitness
17/03/15;14236.51;Pesca
17/03/15;2617.11;Running
17/03/15;1023.38;Sci
17/03/15;5534.41;Snowboard
18/03/15;434.46;Bambino
18/03/15;5125.88;Calcio
18/03/15;15409.57;Casual
18/03/15;10038.63;Fitness
18/03/15;22184.59;Pesca
18/03/15;1105.25;Running
18/03/15;12266.86;Sci
18/03/15;106.43;Tennis
19/03/15;5720.26;Calcio
19/03/15;21374.89;Casual
19/03/15;10218.74;Fitness
19/03/15;5878.81;Pesca
19/03/15;1891.2;Running
19/03/15;571.18;Sci
19/03/15;368.42;Snowboard
19/03/15;2984.16;Trekking
20/03/15;871.1;Bambino
20/03/15;1125.71;Basket
20/03/15;3894.01;Calcio
20/03/15;14493.45;Casual
20/03/15;10133.73;Fitness
20/03/15;7049.83;Pesca
20/03/15;3459.01;Running
20/03/15;9797.11;Sci
20/03/15;442.1;Snowboard
21/03/15;614.03;Basket
21/03/15;6014.17;Calcio
21/03/15;23538.17;Casual
21/03/15;8018.48;Fitness
21/03/15;1860.63;Nuoto
21/03/15;8174.17;Pesca
21/03/15;8804.85;Running
21/03/15;5325.1;Sci
21/03/15;2677.15;Snowboard
22/03/15;4150.81;Bambino
22/03/15;11792.01;Calcio
22/03/15;10444.97;Casual
22/03/15;565.99;Ciclismo
22/03/15;9129.05;Fitness
22/03/15;1064.31;Mare
22/03/15;19501.71;Pesca
22/03/15;4661.13;Running
22/03/15;1526.06;Sci
23/03/15;3499.94;Calcio
23/03/15;3799.59;Casual
23/03/15;6449.99;Fitness
23/03/15;16169.6;Pesca
23/03/15;6542.5;Running
23/03/15;3109.15;Sci
24/03/15;442.1;Basket
24/03/15;6565.43;Calcio
24/03/15;5797.49;Casual
24/03/15;10256.67;Fitness
24/03/15;147.37;Nuoto
24/03/15;16737.78;Pesca
24/03/15;6790.02;Running
24/03/15;10070.01;Sci
24/03/15;1330.39;Snowboard
25/03/15;1307.74;Bambino
25/03/15;5526.23;Basket
25/03/15;7297.07;Calcio
25/03/15;23646.51;Casual
25/03/15;72.05;Ciclismo
25/03/15;10779.82;Fitness
25/03/15;523.97;Mare
25/03/15;15656;Pesca
25/03/15;1226.69;Rugby
25/03/15;8561.15;Running
25/03/15;1023.38;Sci
25/03/15;3173.83;Snowboard
26/03/15;4891.6;Calcio
26/03/15;17171.82;Casual
26/03/15;6798.21;Fitness
26/03/15;476.21;Mare
26/03/15;1375.96;Nuoto
26/03/15;14910.16;Pesca
26/03/15;11794.74;Running
26/03/15;4268.43;Sci
26/03/15;1432.73;Trekking
27/03/15;1526.06;Basket
27/03/15;4152.45;Calcio
27/03/15;10649.38;Casual
27/03/15;270.72;Ciclismo
27/03/15;4413.61;Fitness
27/03/15;1731.55;Mare
27/03/15;368.42;Nuoto
27/03/15;2031.19;Pesca
27/03/15;8339.82;Running
27/03/15;1432.73;Trekking
28/03/15;4090.23;Calcio
28/03/15;9760.27;Casual
28/03/15;2431.54;Fitness
28/03/15;709.54;Mare
28/03/15;3436.08;Running
28/03/15;13904.26;Sci
29/03/15;785.95;Arti marziali
29/03/15;3659.59;Bambino
29/03/15;2101.33;Basket
29/03/15;10802.75;Calcio
29/03/15;12957.02;Casual
29/03/15;7461.63;Fitness
29/03/15;1416.9;Nuoto
29/03/15;4147.26;Pesca
29/03/15;1088.87;Running
29/03/15;4600;Sci
30/03/15;1594.69;Bambino
30/03/15;3684.15;Basket
30/03/15;6378.49;Calcio
30/03/15;18536.05;Casual
30/03/15;6752.77;Fitness
30/03/15;8880.17;Pesca
30/03/15;8760.09;Running
30/03/15;18043.33;Sci
31/03/15;169.47;Arti marziali
31/03/15;11888.34;Calcio
31/03/15;43325.33;Casual
31/03/15;5142.8;Fitness
31/03/15;1007.55;Mare
31/03/15;4071.67;Pesca
31/03/15;14781.08;Running
31/03/15;10629.46;Sci
31/03/15;614.03;Snowboard
01/04/15;442.1;Bambino
01/04/15;15297.14;Calcio
01/04/15;14900.07;Casual
01/04/15;325.3;Ciclismo
01/04/15;8344.46;Fitness
01/04/15;380.15;Mare
01/04/15;587.01;Nuoto
01/04/15;11636.73;Pesca
01/04/15;4961.32;Running
01/04/15;996.36;Tennis
01/04/15;415.08;Trekking
02/04/15;1198.03;Arti marziali
02/04/15;518.51;Bambino
02/04/15;2146.36;Basket
02/04/15;3487.66;Calcio
02/04/15;27143.45;Casual
02/04/15;543.34;Ciclismo
02/04/15;2701.71;Fitness
02/04/15;271.54;Mare
02/04/15;4631.66;Pesca
02/04/15;743.65;Rugby
02/04/15;1938.95;Running
02/04/15;106.43;Tennis
02/04/15;859.64;Trekking
03/04/15;1471.2;Basket
03/04/15;7361.07;Calcio
03/04/15;19918.97;Casual
03/04/15;8019.71;Fitness
03/04/15;702.17;Nuoto
03/04/15;9523.66;Pesca
03/04/15;1088.87;Running
03/04/15;614.03;Sci
03/04/15;614.03;Tennis
04/04/15;5118.79;Calcio
04/04/15;19550.56;Casual
04/04/15;3686.88;Fitness
04/04/15;354.77;Mare
04/04/15;682.8;Nuoto
04/04/15;9001.06;Pesca
04/04/15;977.53;Sci
05/04/15;3786.49;Calcio
05/04/15;3866.99;Casual
05/04/15;3023.19;Fitness
05/04/15;513.32;Nuoto
05/04/15;3471.02;Pesca
05/04/15;2617.11;Running
06/04/15;4803.86;Calcio
06/04/15;6170.81;Casual
06/04/15;1228.05;Fitness
06/04/15;878.74;Mare
06/04/15;844.9;Nuoto
06/04/15;9011.98;Pesca
06/04/15;6475.92;Running
06/04/15;2729;Trekking
07/04/15;687.71;Arti marziali
07/04/15;1144.27;Bambino
07/04/15;2824.52;Basket
07/04/15;9746.9;Calcio
07/04/15;15807.73;Casual
07/04/15;7911.92;Fitness
07/04/15;9667.48;Pesca
07/04/15;6050.19;Running
07/04/15;6808.86;Sci
07/04/15;415.08;Trekking
08/04/15;926.5;Bambino
08/04/15;5237.22;Calcio
08/04/15;31317.19;Casual
08/04/15;1082.59;Ciclismo
08/04/15;14673.01;Fitness
08/04/15;761.94;Mare
08/04/15;544.44;Nuoto
08/04/15;26375.51;Pesca
08/04/15;10493.01;Running
08/04/15;10629.46;Sci
08/04/15;1842.08;Snowboard
09/04/15;488.49;Basket
09/04/15;5573.16;Calcio
09/04/15;24206.23;Casual
09/04/15;9848.82;Fitness
09/04/15;1565.08;Nuoto
09/04/15;15609.88;Pesca
09/04/15;2674.69;Running
09/04/15;1855.72;Trekking
10/04/15;1526.06;Basket
10/04/15;5248.69;Calcio
10/04/15;31971.6;Casual
10/04/15;9387.35;Fitness
10/04/15;2232.59;Nuoto
10/04/15;12111.03;Pesca
10/04/15;6123.88;Running
10/04/15;817.34;Sci
10/04/15;734.1;Snowboard
11/04/15;8123.41;Calcio
11/04/15;19038.05;Casual
11/04/15;4023.91;Fitness
11/04/15;1117.53;Mare
11/04/15;2081.95;Pesca
11/04/15;564.9;Running
11/04/15;3163.46;Sci
12/04/15;442.1;Basket
12/04/15;4132.52;Calcio
12/04/15;10542.13;Casual
12/04/15;3389.42;Fitness
12/04/15;1358.22;Nuoto
12/04/15;3666.41;Pesca
12/04/15;6353.11;Running
12/04/15;1471.2;Sci
13/04/15;2208.03;Basket
13/04/15;14465.34;Calcio
13/04/15;14907.3;Casual
13/04/15;7341.28;Fitness
13/04/15;14207.17;Pesca
13/04/15;10217.38;Running
13/04/15;4584.72;Trekking
14/04/15;958.15;Basket
14/04/15;7804.39;Calcio
14/04/15;19198.52;Casual
14/04/15;9297.84;Fitness
14/04/15;32598.18;Pesca
14/04/15;5318.82;Running
14/04/15;1855.72;Trekking
15/04/15;2451.19;Calcio
15/04/15;8411.73;Casual
15/04/15;8105.13;Fitness
15/04/15;12342.45;Pesca
15/04/15;3793.31;Running
15/04/15;13085.56;Sci
15/04/15;810.51;Snowboard
16/04/15;3033.28;Calcio
16/04/15;4841.25;Casual
16/04/15;5711.8;Pesca
17/04/15;884.2;Basket
17/04/15;5477.1;Calcio
17/04/15;6297.44;Casual
17/04/15;7694.14;Fitness
17/04/15;2681.52;Mare
17/04/15;488.76;Nuoto
17/04/15;5362.76;Pesca
17/04/15;5348.84;Snowboard
17/04/15;445.37;Tennis
18/04/15;1307.74;Bambino
18/04/15;1307.74;Basket
18/04/15;1988.08;Calcio
18/04/15;5706.34;Casual
18/04/15;11784.37;Fitness
18/04/15;6273.15;Pesca
18/04/15;6367.58;Running
18/04/15;1022.01;Sci
18/04/15;1910.3;Snowboard
18/04/15;982.44;Trekking
18/04/15;1330.39;Volley
19/04/15;1471.2;Basket
19/04/15;5263.97;Calcio
19/04/15;36535.85;Casual
19/04/15;3360.76;Fitness
19/04/15;564.08;Mare
19/04/15;23351.78;Pesca
19/04/15;2476.57;Running
19/04/15;3411.25;Snowboard
20/04/15;9755.08;Calcio
20/04/15;37762.54;Casual
20/04/15;4831.97;Fitness
20/04/15;407.99;Mare
20/04/15;9093.57;Pesca
20/04/15;2701.71;Running
20/04/15;8105.13;Snowboard
20/04/15;4226.4;Trekking
21/04/15;1526.06;Basket
21/04/15;7066.2;Calcio
21/04/15;19012.94;Casual
21/04/15;3895.65;Fitness
21/04/15;1242.79;Mare
21/04/15;407.99;Nuoto
21/04/15;8469.72;Pesca
21/04/15;9537.86;Sci
21/04/15;4988.88;Snowboard
22/04/15;2677.15;Bambino
22/04/15;2208.03;Basket
22/04/15;4782.85;Calcio
22/04/15;25504.42;Casual
22/04/15;7802.48;Fitness
22/04/15;303.74;Mare
22/04/15;7450.99;Pesca
22/04/15;4029.1;Running
22/04/15;1363.14;Sci
22/04/15;1239.78;Trekking
23/04/15;652.78;Bambino
23/04/15;1102.52;Basket
23/04/15;4453.18;Calcio
23/04/15;16441.13;Casual
23/04/15;68.77;Ciclismo
23/04/15;4262.97;Fitness
23/04/15;10741.89;Pesca
23/04/15;2369.86;Running
24/04/15;2301.37;Calcio
24/04/15;22389.26;Casual
24/04/15;7352.2;Fitness
24/04/15;633.67;Nuoto
24/04/15;3940.95;Pesca
24/04/15;3782.39;Snowboard
25/04/15;169.47;Arti marziali
25/04/15;1839.62;Calcio
25/04/15;11094.48;Casual
25/04/15;3747.19;Fitness
25/04/15;1242.79;Mare
25/04/15;5524.59;Pesca
25/04/15;4631.39;Running
25/04/15;873.28;Snowboard
26/04/15;5962.05;Calcio
26/04/15;22532.81;Casual
26/04/15;4444.45;Fitness
26/04/15;7519.21;Pesca
26/04/15;2674.42;Running
26/04/15;638.59;Subacquea
27/04/15;1842.08;Basket
27/04/15;734.37;Calcio
27/04/15;26390.52;Casual
27/04/15;9246.67;Fitness
27/04/15;1242.79;Mare
27/04/15;7903.73;Pesca
27/04/15;4033.46;Running
27/04/15;5528.95;Snowboard
28/04/15;614.03;Basket
28/04/15;3553.98;Calcio
28/04/15;18901.05;Casual
28/04/15;189.12;Ciclismo
28/04/15;4871.27;Fitness
28/04/15;12883.06;Pesca
28/04/15;3424.9;Running
28/04/15;6740.63;Snowboard
29/04/15;3364.86;Basket
29/04/15;734.37;Calcio
29/04/15;14068.81;Casual
29/04/15;3054.57;Fitness
29/04/15;7592.08;Pesca
29/04/15;6344.93;Running
29/04/15;1753.38;Snowboard
29/04/15;147.37;Tennis
30/04/15;2276.26;Calcio
30/04/15;9918.28;Casual
30/04/15;3350.12;Fitness
30/04/15;15208.72;Pesca
30/04/15;4320.55;Running
30/04/15;871.1;Sci
01/05/15;1277.17;Arti marziali
01/05/15;5262.6;Calcio
01/05/15;6233.04;Casual
01/05/15;12278.04;Fitness
01/05/15;709.81;Mare
01/05/15;4776.84;Pesca
01/05/15;2101.33;Running
02/05/15;2308.73;Basket
02/05/15;4562.34;Calcio
02/05/15;23019.12;Casual
02/05/15;244.52;Ciclismo
02/05/15;3556.98;Fitness
02/05/15;2823.7;Pesca
02/05/15;3880.64;Running
02/05/15;1176.47;Snowboard
02/05/15;1330.39;Volley
03/05/15;7803.03;Calcio
03/05/15;23620.31;Casual
03/05/15;7365.84;Fitness
03/05/15;8889.17;Pesca
03/05/15;3438.54;Running
03/05/15;857.18;Tennis
04/05/15;442.1;Basket
04/05/15;30422.07;Calcio
04/05/15;15448.87;Casual
04/05/15;28606.2;Fitness
04/05/15;2554.34;Mare
04/05/15;6150.62;Pesca
04/05/15;4437.63;Running
04/05/15;2846.35;Sci
04/05/15;982.44;Snowboard
04/05/15;106.43;Tennis
04/05/15;1962.42;Trekking
05/05/15;1424.54;Basket
05/05/15;8503.02;Calcio
05/05/15;64660.93;Casual
05/05/15;18279.93;Fitness
05/05/15;513.32;Nuoto
05/05/15;13460.25;Pesca
05/05/15;9715.24;Running
05/05/15;2431.54;Subacquea
06/05/15;2822.06;Basket
06/05/15;2790.95;Calcio
06/05/15;15630.62;Casual
06/05/15;380.42;Ciclismo
06/05/15;8489.1;Fitness
06/05/15;2723.81;Mare
06/05/15;368.42;Nuoto
06/05/15;14243.2;Pesca
06/05/15;4401.88;Running
06/05/15;8771.82;Sci
07/05/15;4113.69;Basket
07/05/15;11733.88;Calcio
07/05/15;20323.68;Casual
07/05/15;3561.35;Fitness
07/05/15;434.73;Nuoto
07/05/15;4816.69;Pesca
07/05/15;7474.73;Running
07/05/15;2442.46;Snowboard
08/05/15;9493.1;Calcio
08/05/15;16696.57;Casual
08/05/15;1436.82;Fitness
08/05/15;488.76;Nuoto
08/05/15;11016.7;Pesca
08/05/15;10738.62;Sci
08/05/15;2578.91;Snowboard
08/05/15;704.08;Volley
09/05/15;1842.08;Basket
09/05/15;9910.36;Calcio
09/05/15;4648.58;Casual
09/05/15;72.05;Ciclismo
09/05/15;2960.97;Fitness
09/05/15;12076.1;Pesca
09/05/15;2915.12;Running
09/05/15;13640.91;Sci
09/05/15;1566.45;Tennis
10/05/15;614.03;Bambino
10/05/15;4104.96;Calcio
10/05/15;18730.22;Casual
10/05/15;7939.48;Fitness
10/05/15;1242.79;Mare
10/05/15;3170.01;Pesca
10/05/15;188.3;Ping-pong
10/05/15;614.03;Snowboard
11/05/15;1193.94;Basket
11/05/15;15062.85;Calcio
11/05/15;31029.55;Casual
11/05/15;9058.1;Fitness
11/05/15;3156.63;Mare
11/05/15;7049.55;Pesca
11/05/15;1691.98;Running
11/05/15;7627.56;Sci
11/05/15;2922.76;Snowboard
11/05/15;1430.81;Tennis
12/05/15;2650.13;Basket
12/05/15;7221.21;Calcio
12/05/15;21516.8;Casual
12/05/15;13534.48;Fitness
12/05/15;654.96;Mare
12/05/15;8739.35;Pesca
12/05/15;4264.06;Running
12/05/15;1694.71;Skateboard
12/05/15;614.03;Snowboard
12/05/15;4175.37;Trekking
12/05/15;1944.41;Volley
13/05/15;1475.02;Bambino
13/05/15;11691.85;Calcio
13/05/15;30291.9;Casual
13/05/15;20275.11;Fitness
13/05/15;697.26;Mare
13/05/15;18053.15;Pesca
13/05/15;2180.74;Running
13/05/15;614.03;Snowboard
13/05/15;1225.59;Tennis
14/05/15;347.95;Bambino
14/05/15;18058.07;Calcio
14/05/15;11026.25;Casual
14/05/15;7293.8;Fitness
14/05/15;1626.76;Mare
14/05/15;1252.88;Nuoto
14/05/15;9825.49;Pesca
14/05/15;6286.8;Sci
15/05/15;2433.45;Basket
15/05/15;8128.05;Calcio
15/05/15;17347.16;Casual
15/05/15;4478.56;Fitness
15/05/15;14405.85;Pesca
15/05/15;15765.98;Running
15/05/15;2082.77;Snowboard
16/05/15;734.37;Arti marziali
16/05/15;1842.08;Basket
16/05/15;10708.32;Calcio
16/05/15;36196.64;Casual
16/05/15;2701.71;Fitness
16/05/15;3285.44;Mare
16/05/15;135.09;Nuoto
16/05/15;3847.07;Pesca
16/05/15;9099.58;Running
16/05/15;16491.35;Sci
16/05/15;936.05;Snowboard
16/05/15;857.18;Tennis
17/05/15;1842.08;Basket
17/05/15;6667.77;Calcio
17/05/15;8739.35;Casual
17/05/15;2565.53;Fitness
17/05/15;1877.82;Mare
17/05/15;40098.02;Pesca
17/05/15;188.3;Ping-pong
17/05/15;5512.58;Running
17/05/15;2483.39;Trekking
17/05/15;614.03;Volley
18/05/15;2208.03;Bambino
18/05/15;11755.44;Calcio
18/05/15;29160.73;Casual
18/05/15;162.38;Ciclismo
18/05/15;18705.93;Fitness
18/05/15;736.83;Mare
18/05/15;884.2;Nuoto
18/05/15;12432.78;Pesca
18/05/15;9164.25;Running
18/05/15;2205.58;Tennis
19/05/15;1198.03;Arti marziali
19/05/15;9666.94;Calcio
19/05/15;6203.02;Casual
19/05/15;1049.3;Ciclismo
19/05/15;21639.61;Fitness
19/05/15;1650.77;Mare
19/05/15;440.73;Nuoto
19/05/15;14533.56;Pesca
19/05/15;5231.77;Running
19/05/15;734.37;Snowboard
20/05/15;5494.3;Calcio
20/05/15;7827.32;Casual
20/05/15;8052.46;Fitness
20/05/15;2484.21;Mare
20/05/15;758.93;Nuoto
20/05/15;10862.78;Pesca
20/05/15;2456.1;Running
20/05/15;1350.86;Tennis
20/05/15;1350.86;Trekking
21/05/15;379.33;Baseball
21/05/15;11396.3;Calcio
21/05/15;2432.36;Casual
21/05/15;7310.17;Fitness
21/05/15;2451.19;Pattini
21/05/15;6142.98;Pesca
21/05/15;2431.54;Running
22/05/15;6090.31;Calcio
22/05/15;7974.14;Casual
22/05/15;243.15;Fitness
22/05/15;6385.86;Pesca
22/05/15;9098.76;Running
22/05/15;1780.13;Snowboard
22/05/15;581.55;Subacquea
22/05/15;243.15;Volley
23/05/15;442.1;Basket
23/05/15;8183.73;Calcio
23/05/15;10331.18;Casual
23/05/15;1008.64;Ciclismo
23/05/15;781.59;Fitness
23/05/15;1523.87;Mare
23/05/15;10394.49;Pesca
23/05/15;2177.74;Running
23/05/15;267.71;Subacquea
24/05/15;2560.07;Calcio
24/05/15;3192.93;Casual
24/05/15;614.03;Fitness
24/05/15;933.32;Mare
24/05/15;22512.07;Pesca
24/05/15;859.64;Running
25/05/15;466.66;Arti marziali
25/05/15;5939.4;Calcio
25/05/15;18555.56;Casual
25/05/15;408.26;Ciclismo
25/05/15;6587.26;Fitness
25/05/15;6815.4;Pesca
25/05/15;2701.71;Running
25/05/15;5444.36;Sci
26/05/15;614.03;Basket
26/05/15;6252.68;Calcio
26/05/15;14048.35;Casual
26/05/15;5396.05;Fitness
26/05/15;810.51;Nuoto
26/05/15;12880.61;Pesca
27/05/15;18417.48;Calcio
27/05/15;5314.73;Casual
27/05/15;1451.83;Fitness
27/05/15;13699.58;Pesca
27/05/15;785.95;Running
27/05/15;1760.21;Snowboard
27/05/15;1910.85;Trekking
28/05/15;3520.41;Calcio
28/05/15;2428.81;Casual
28/05/15;4287.8;Fitness
28/05/15;1724.73;Mare
28/05/15;3772.3;Pesca
28/05/15;184.21;Tennis
29/05/15;2966.97;Calcio
29/05/15;3603.64;Casual
29/05/15;379.88;Ciclismo
29/05/15;4009.17;Fitness
29/05/15;2117.43;Pesca
29/05/15;3605.01;Running
29/05/15;979.98;Trekking
30/05/15;979.98;Calcio
30/05/15;6225.94;Casual
30/05/15;7909.46;Fitness
30/05/15;3216.95;Mare
30/05/15;1088.87;Running
30/05/15;2536.61;Sci
31/05/15;2682.88;Calcio
31/05/15;5244.59;Casual
31/05/15;4041.38;Fitness
31/05/15;1242.79;Mare
31/05/15;3477.29;Pesca
31/05/15;4227.49;Running
31/05/15;2087.69;Trekking
01/06/15;2762.29;Calcio
01/06/15;6517.4;Casual
01/06/15;705.17;Ciclismo
01/06/15;122.81;Fitness
01/06/15;1242.79;Mare
01/06/15;12354.73;Pesca
01/06/15;5998.34;Running
01/06/15;614.03;Snowboard
02/06/15;12078.83;Calcio
02/06/15;9163.44;Casual
02/06/15;707.36;Ciclismo
02/06/15;9173.81;Fitness
02/06/15;1473.66;Nuoto
02/06/15;13343.99;Pesca
02/06/15;3356.67;Running
02/06/15;1239.78;Trekking
03/06/15;1125.71;Basket
03/06/15;25840.63;Calcio
03/06/15;8014.8;Casual
03/06/15;2994.53;Fitness
03/06/15;1577.36;Mare
03/06/15;8480.64;Pesca
03/06/15;4879.45;Running
03/06/15;1539.97;Subacquea
04/06/15;8019.71;Calcio
04/06/15;16074.63;Casual
04/06/15;5595.27;Fitness
04/06/15;4157.63;Mare
04/06/15;12835.31;Pesca
04/06/15;1484.58;Ping-pong
04/06/15;2895.74;Running
04/06/15;1080.68;Snowboard
04/06/15;852.27;Subacquea
05/06/15;3988.43;Basket
05/06/15;7589.89;Calcio
05/06/15;4771.66;Casual
05/06/15;189.12;Ciclismo
05/06/15;7720.89;Fitness
05/06/15;3263.34;Mare
05/06/15;16557.39;Pesca
05/06/15;881.74;Skateboard
05/06/15;6284.89;Trekking
06/06/15;5380.5;Calcio
06/06/15;2918.39;Casual
06/06/15;124.17;Ciclismo
06/06/15;6543.6;Fitness
06/06/15;529.43;Mare
06/06/15;6087.85;Pesca
06/06/15;4090.77;Running
07/06/15;4232.95;Calcio
07/06/15;4168;Casual
07/06/15;7188.19;Fitness
07/06/15;844.63;Mare
07/06/15;3616.2;Pesca
07/06/15;3479.48;Running
08/06/15;2726.27;Basket
08/06/15;12447.51;Calcio
08/06/15;12584.78;Casual
08/06/15;19301.94;Fitness
08/06/15;1203.49;Mare
08/06/15;687.71;Nuoto
08/06/15;18356.62;Pesca
08/06/15;11694.31;Running
08/06/15;9537.86;Sci
08/06/15;614.03;Trekking
09/06/15;368.42;Basket
09/06/15;9013.61;Calcio
09/06/15;11354;Casual
09/06/15;2847.98;Fitness
09/06/15;3731.36;Mare
09/06/15;12060;Pesca
09/06/15;936.05;Snowboard
09/06/15;212.86;Tennis
10/06/15;243.15;Arti marziali
10/06/15;1593.74;Basket
10/06/15;3693.97;Calcio
10/06/15;3042.84;Casual
10/06/15;96.61;Ciclismo
10/06/15;22963.72;Fitness
10/06/15;1242.79;Mare
10/06/15;365.96;Nuoto
10/06/15;12830.94;Pesca
10/06/15;4004.26;Running
10/06/15;3618.65;Snowboard
11/06/15;569.82;Arceria
11/06/15;2210.49;Basket
11/06/15;12854.68;Calcio
11/06/15;13267.03;Casual
11/06/15;133.72;Ciclismo
11/06/15;5286.89;Fitness
11/06/15;3283.53;Mare
11/06/15;10825.67;Pesca
11/06/15;6751.55;Running
11/06/15;1498.22;Snowboard
11/06/15;979.98;Trekking
12/06/15;1105.25;Basket
12/06/15;10506.65;Calcio
12/06/15;10274.69;Casual
12/06/15;178.48;Ciclismo
12/06/15;2045.39;Fitness
12/06/15;3259.24;Mare
12/06/15;243.15;Nuoto
12/06/15;11983.58;Pesca
12/06/15;2161.37;Running
13/06/15;982.44;Basket
13/06/15;614.03;Calcio
13/06/15;12774.72;Casual
13/06/15;785.41;Fitness
13/06/15;4878.36;Mare
13/06/15;5969.41;Pesca
13/06/15;3269.89;Running
13/06/15;1350.86;Sci
13/06/15;1350.86;Snowboard
13/06/15;589.46;Subacquea
13/06/15;3165.91;Trekking
14/06/15;6283.52;Calcio
14/06/15;29192.11;Casual
14/06/15;8066.65;Fitness
14/06/15;2927.94;Mare
14/06/15;1100.33;Nuoto
14/06/15;3342.75;Pesca
14/06/15;3490.39;Running
14/06/15;2442.46;Snowboard
14/06/15;584.55;Subacquea
14/06/15;979.98;Tennis
14/06/15;2578.91;Trekking
15/06/15;1842.08;Basket
15/06/15;7658.12;Calcio
15/06/15;27767.57;Casual
15/06/15;5859.71;Fitness
15/06/15;4487.57;Mare
15/06/15;2007.45;Nuoto
15/06/15;1372.96;Pattini
15/06/15;16176.69;Pesca
15/06/15;5807.31;Running
15/06/15;810.51;Snowboard
15/06/15;614.03;Tennis
16/06/15;982.44;Basket
16/06/15;9992.51;Calcio
16/06/15;27902.66;Casual
16/06/15;7957.22;Fitness
16/06/15;869.46;Nuoto
16/06/15;16368;Pesca
16/06/15;1908.39;Sci
16/06/15;1922.31;Snowboard
17/06/15;1290.82;Basket
17/06/15;7439.53;Calcio
17/06/15;13604.07;Casual
17/06/15;353.68;Ciclismo
